Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.422014236450195,28.681270673294733,28.408605008730948,28.64998133852258,147544800
2015-06-15,28.36615562438965,28.437674386397966,28.095725252260014,28.18288869017197,175955600
2015-06-16,28.518125534057617,28.573999605129494,28.24322605926313,28.390732720219393,125976400
2015-06-17,28.451080322265625,28.580706883320556,28.325921231909106,28.544948361176896,131672400
2015-06-18,28.580698013305664,28.67680146288194,28.43319138438682,28.435426824183743,141628800
2015-06-19,28.294628143310547,28.56729387230134,28.24992957025751,28.542709145579792,218867600
2015-06-22,28.520360946655273,28.620933592430493,28.401908188920487,28.49354077871593,136157200
2015-06-23,28.390729904174805,28.520358145437797,28.3572051238287,28.491304245213126,121075600
2015-06-24,28.632104873657227,29.00981408377779,28.410844062439534,28.430957906577017,221123600
2015-06-25,28.49577522277832,28.87571821035886,28.49577522277832,28.79973029489926,127752400
2015-06-26,28.32815170288086,28.60528659515787,28.274513076504284,28.53376785827538,176267200
2015-06-29,27.83199119567871,28.265574520163497,27.82081740487586,28.039842802194055,196645600
2015-06-30,28.03313446044922,28.18734741724518,27.905741667269396,28.06442379876419,177482800
2015-07-01,28.294628143310547,28.370617763670218,28.158295278815146,28.361677708031362,120955200
2015-07-02,28.258874893188477,28.314748972490012,28.10913106475277,28.256639452576774,108844000
2015-07-06,28.160526275634766,28.21193116116185,27.903505258281328,27.923620806580097,112241600
2015-07-07,28.09124183654785,28.194049898251375,27.662127776868505,28.135940400717757,187787200
2015-07-08,27.393938064575195,27.856575280654905,27.387233449219746,27.82081676371209,243046400
2015-07-09,26.83519172668457,27.72694118896039,26.64522027604408,27.680007186223857,314380000
2015-07-10,27.552621841430664,27.680014656134844,27.089984598016393,27.253137636917494,245418000
2015-07-13,28.084537506103516,28.106886788414204,27.78505166668924,27.94373378777837,165762000
2015-07-14,28.0733642578125,28.24322188621343,27.945971462797072,28.169467714062108,127072400
2015-07-15,28.343801498413086,28.417555688730346,28.066666556024543,28.09795590249705,134596800
2015-07-16,28.721511840820312,28.734924485118338,28.46225698739993,28.549420418778837,144889600
2015-07-17,28.96957778930664,28.96957778930664,28.67679829843277,28.84889133584562,184658800
2015-07-20,29.517148971557617,29.7182942160703,29.210956814991693,29.271301752458243,235600800
2015-07-21,29.22214126586914,29.70712782831348,29.12603949367053,29.69148486063871,307025600
2015-07-22,27.986202239990234,28.048780920616032,27.264308562448523,27.264308562448523,461802400
2015-07-23,27.972793579101562,28.40413973721254,27.950442588302256,28.205228196115332,203998000
2015-07-24,27.825288772583008,28.102423701392432,27.691191336394024,28.008555666574285,168649200
2015-07-27,27.438636779785156,27.62637453642065,27.29336556595134,27.510155519184096,177822000
2015-07-28,27.574975967407227,27.693430451988053,27.38947531354632,27.574975967407227,134472400
2015-07-29,27.487812042236328,27.601795643385508,27.32689441829434,27.523572272064154,148046800
2015-07-30,27.3492431640625,27.393941742527627,27.201734785872933,27.338067666875485,134513200
2015-07-31,27.110103607177734,27.409587849877653,27.022940181010352,27.400647792688492,171540000
2015-08-03,26.470897674560547,27.393936617805483,26.26527981871911,27.154795686957268,279904000
2015-08-04,25.62162208557129,26.30552038848893,25.31096228750466,26.242941681704554,496554400
2015-08-05,25.791473388671875,26.247406045777524,25.053934915824794,25.24390643000012,397250400
2015-08-06,25.847593307495117,26.155169739950495,25.62084156704266,26.036180829783316,211612000
2015-08-07,25.935152053833008,26.09904357575176,25.70615474772969,25.724115790954087,154681600
2015-08-10,26.878089904785156,26.938706292793295,26.161909053278666,26.161909053278666,219806400
2015-08-11,25.479398727416992,26.532341228839822,25.443478357436547,26.449272696917568,388331200
2015-08-12,25.872295379638672,25.91270687868641,24.612805657653865,25.263879047707533,404870000
2015-08-13,25.852092742919922,26.132727701673154,25.715142746019552,26.051904696523433,194143200
2015-08-14,26.033937454223633,26.11251488140785,25.596147707869093,25.665744612966623,171718000
2015-08-17,26.30335235595703,26.413360772323824,25.930668335200526,26.051902834258918,163538800
2015-08-18,26.155176162719727,26.366214183735753,26.0451677468721,26.139460674741493,138242800
2015-08-19,25.82065773010254,26.159663474047857,25.74656970148154,26.065370553726364,193146000
2015-08-20,25.29081916809082,25.67248197165876,25.06182011566237,25.611865582992174,274006400
2015-08-21,23.74395751953125,25.122435977672446,23.719261511904985,24.792409069266427,513102000
2015-08-24,23.15125274658203,24.426457548398684,20.6547245534877,21.29906277303558,648825200
2015-08-25,23.290451049804688,24.945075030341155,23.236569628816785,24.945075030341155,414406400
2015-08-26,24.62627410888672,24.67117500740738,23.584557504900065,24.042552150961182,387098400
2015-08-27,25.3514347076416,25.423277175772572,24.700361376721208,25.196525402744562,338464400
2015-08-28,25.43450355529785,25.43899296023259,25.041614678414888,25.18305405746331,212657600
2015-08-31,25.315515518188477,25.712893814000797,25.144889006046746,25.151623970115825,224917200
2015-09-01,24.183998107910156,25.117950345600565,24.103175104002545,24.72955252785661,307383600
2015-09-02,25.221221923828125,25.221221923828125,24.500551620072176,24.747511731864307,247555200
2015-09-03,24.778940200805664,25.320003407227208,24.704852174762614,25.254895903691754,212935600
2015-09-04,24.53197479248047,24.796894153979583,24.361350040426853,24.46462345757272,199985200
2015-09-08,25.214479446411133,25.270606416392713,24.76770924495831,25.08875558176733,219374400
2015-09-09,24.72954559326172,25.598390072339676,24.644231494805116,25.54001925144335,340043200
2015-09-10,25.272859573364258,25.432260010494396,24.673423764819994,24.756490609137842,251571200
2015-09-11,25.641050338745117,25.641050338745117,25.091006598413887,25.097741562219316,199662000
2015-09-14,25.88800621032715,26.242729114504538,25.786978337312043,26.173132211443438,233453600
2015-09-15,26.10578155517578,26.161908537092778,25.688196672684565,26.0272041230639,173364800
2015-09-16,26.134967803955078,26.164153216941944,25.917194847376045,26.099045714562475,148694000
2015-09-17,25.575942993164062,26.152928305170427,25.53104209227515,25.966588024907818,256450400
2015-09-18,25.470420837402344,25.661253924694364,25.115699653449386,25.192031518078707,297141200
2015-09-21,25.865558624267578,25.901480715538085,25.51757235759737,25.519816203657086,200888000
2015-09-22,25.459199905395508,25.63431581880713,25.261631828430936,25.45470878754108,201384800
2015-09-23,25.665746688842773,25.755550204113632,25.436749352118696,25.510835667822036,143026800
2015-09-24,25.818416595458984,25.93067058065663,25.227961249948915,25.425527647267216,200878000
2015-09-25,25.753307342529297,26.19783384760581,25.598396305283583,26.14170685879038,224607600
2015-09-28,25.243671417236328,25.72187267672953,25.243671417236328,25.560226698067176,208436000
2015-09-29,24.484827041625977,25.483888061770784,24.215418290608874,25.331222646098677,293461600
2015-09-30,24.763227462768555,25.041616839960714,24.410750051311314,24.734040333164888,265892000
2015-10-01,24.601577758789062,24.610558280940232,24.091943832081967,24.48707824243601,255716400
2015-10-02,24.781185150146484,24.9226262448643,24.145828998395814,24.249102442542068,232079200
2015-10-05,24.870994567871094,25.003455171112353,24.487086114994923,24.66893703665732,208258800
2015-10-06,24.98997688293457,25.086515360355172,24.644234468750543,24.837311423591746,192787200
2015-10-07,24.870994567871094,25.093256995776244,24.563419721391245,25.086522030212453,187062400
2015-10-08,24.583616256713867,24.738527263432836,24.294000845954656,24.738527263432836,247918400
2015-10-09,25.17182731628418,25.20774769095534,24.581370420731183,24.695869933660607,211064400
2015-10-12,25.055084228515625,25.313268686291394,25.019163851000314,25.308779281424307,121868800
2015-10-13,25.097745895385742,25.24592026326643,24.84854191440199,24.87997289282698,132197200
2015-10-14,24.743026733398438,25.03713166836108,24.59709618929922,24.98549578702236,177849600
2015-10-15,25.11345672607422,25.16733814868498,24.80588025098785,24.904664286490533,150694000
2015-10-16,24.929359436035156,25.144886831908376,24.814859918182062,25.09549481585961,156930400
2015-10-19,25.084272384643555,25.08876178969489,24.72056891253932,24.875479936134393,119036800
2015-10-20,25.54226303100586,25.63206653358358,24.879965411106454,24.996708765455946,195871200
2015-10-21,25.540019989013672,25.948624311384773,25.526548349844486,25.593901407112224,167180800
2015-10-22,25.9306697845459,25.9306697845459,25.616358293070345,25.66799587833426,166616400
2015-10-23,26.734405517578125,26.76808205066041,26.117008691554844,26.200075531916905,237467600
2015-10-26,25.881269454956055,26.5211166030824,25.800446476997013,26.509892236224317,265335200
2015-10-27,25.717378616333008,26.16414882274785,25.591653037433648,25.908209973818003,279537600
2015-10-28,26.77705955505371,26.78379623162936,26.05638931881799,26.25171183088282,342205600
2015-10-29,27.059940338134766,27.095862428854197,26.552551940309957,26.649090418043976,204909200
2015-10-30,26.82869529724121,27.214849177250642,26.817469216575585,27.163211604191947,197461200
2015-11-02,27.205869674682617,27.246281168589885,26.853392310603464,27.120557282149267,128813200
2015-11-03,27.517934799194336,27.72448166785264,27.09810438569282,27.118310988528656,182076000
2015-11-04,27.38996696472168,27.79857132141872,27.304654569493785,27.64366030440483,179544400
2015-11-05,27.26369857788086,27.662779488372717,27.0968520759656,27.473384720633064,158210800
2015-11-06,27.29526710510254,27.464368796343848,27.19606194930443,27.306541239261836,132169200
2015-11-09,27.184789657592773,27.46437065774008,27.06754656727019,27.272722405382584,135485600
2015-11-10,26.328001022338867,26.621111261781145,26.167918319938913,26.357313078397745,236511600
2015-11-11,26.179201126098633,26.47456491372113,25.9762787177279,26.23782353744832,180872000
2015-11-12,26.091266632080078,26.33928212793578,26.075483874712667,26.213020068996485,130102400
2015-11-13,25.32918357849121,26.05744911751473,25.313400819202986,25.974024978310254,183249600
2015-11-16,25.74403953552246,25.75756711930547,25.02704835177215,25.112725916049918,152426800
2015-11-17,25.633562088012695,25.940199957100166,25.550137968269766,25.91088789655169,110467600
2015-11-18,26.445253372192383,26.490346474150318,26.041663744960058,26.10028615365863,186698800
2015-11-19,26.78119468688965,26.99989978711818,26.325748282437807,26.52416028790941,173183200
2015-11-20,26.898447036743164,27.038236688009746,26.796984974813444,26.875898765075483,137148400
2015-11-23,26.548967361450195,26.995396614093863,26.456524271484874,26.89167938918934,129930000
2015-11-24,26.803747177124023,26.909717854981725,26.406923078164844,26.454271349511398,171212800
2015-11-25,26.61209487915039,26.88265860028706,26.58729316170808,26.878148258829594,85553200
2015-11-27,26.562498092651367,26.697780847175544,26.515149816644577,26.670723952232372,52185600
2015-11-30,26.6729736328125,26.923244268894898,26.548965040090113,26.60307709864564,156721200
2015-12-01,26.456520080566406,26.787959641055217,26.348295971136103,26.77443205742423,139409600
2015-12-02,26.217525482177734,26.63013401452879,26.172432386701793,26.456521984544622,133546400
2015-12-03,25.97402000427246,26.332516496869523,25.75306141655099,26.27840443541406,166278000
2015-12-04,26.837574005126953,26.887177458898183,25.9537359639782,25.99432045159176,231108000
2015-12-07,26.668460845947266,27.024702115839656,26.562490189190186,26.826290105867383,128336800
2015-12-08,26.65719223022461,26.740614633024812,26.348299178252695,26.497107776880153,137238000
2015-12-09,26.0687255859375,26.535446332568362,25.946972123313117,26.524172194843327,185445600
2015-12-10,26.19272804260254,26.366340100948968,26.043919427068637,26.163417697774005,116850800
2015-12-11,25.51857566833496,26.01686183825899,25.444170502459794,25.971768736620955,187544800
2015-12-14,25.360746383666992,25.40583948226677,24.754234402408738,25.29310501557588,257274800
2015-12-15,24.91206169128418,25.43289609134729,24.880496178576283,25.238992673175122,213292400
2015-12-16,25.103708267211914,25.250263406565313,24.531018734671886,25.042832416811343,224954000
2015-12-17,24.571598052978516,25.30888049629847,24.571598052978516,25.25702189964475,179091200
2015-12-18,23.906469345092773,24.693355395316292,23.85686590739426,24.555820936504073,385813200
2015-12-21,24.1995849609375,24.208603926159757,23.80275909211675,24.188310824361743,190362400
2015-12-22,24.177034378051758,24.287513673273768,24.001167165819563,24.21536368371368,131157600
2015-12-23,24.48817253112793,24.542284574789313,24.170260619211728,24.186043370287585,130629600
2015-12-24,24.357406616210938,24.576111739027386,24.33936869016207,24.576111739027386,54281600
2015-12-28,24.084598541259766,24.280757190773755,23.940298518694973,24.25820891459204,106816800
2015-12-29,24.51749610900879,24.673070253801196,24.093615050970072,24.116161604660853,123724800
2015-12-30,24.197324752807617,24.5084712473463,24.16575924119607,24.4814160775029,100855200
2015-12-31,23.73286247253418,24.131941762427935,23.63365558276081,24.1274331402526,163649200
2016-01-04,23.753154754638672,23.757665097176886,22.997834077504077,23.135370281661345,270597600
2016-01-05,23.157909393310547,23.86588156747759,23.09026975869442,23.843335022605547,223164000
2016-01-06,22.704721450805664,23.081255885975757,22.517583538933,22.67315593698659,273829600
2016-01-07,21.74647331237793,22.576198879595857,21.741964691553253,22.2492696837878,324377600
2016-01-08,21.86146354675293,22.34622200825535,21.81637045646062,22.219959979283978,283192000
2016-01-11,22.215457916259766,22.334956198234906,21.947149284524944,22.314664816099555,198957600
2016-01-12,22.537878036499023,22.70247114149596,22.285352170810707,22.670905623308887,196616800
2016-01-13,21.958415985107422,22.815198491300194,21.938124609843808,22.619039929462637,249758400
2016-01-14,22.43866729736328,22.655118985288468,21.586395011851792,22.086936314819855,252680400
2016-01-15,21.899791717529297,22.030564080908896,21.500712556405194,21.690105590107198,319335600
2016-01-19,21.7938289642334,22.24251168137656,21.53228416336344,22.18839961644163,212350800
2016-01-20,21.823137283325195,22.138794119848882,21.06330639285927,21.442094252649422,289337600
2016-01-21,21.712657928466797,22.068897518731085,21.406020056200077,21.884013071057744,208646000
2016-01-22,22.867055892944336,22.87607485555178,22.179376765991236,22.237997442652777,263202000
2016-01-25,22.420637130737305,22.891866498657187,22.368778505656334,22.88961132708187,207178000
2016-01-26,22.544631958007812,22.745299115835063,22.111732137988863,22.531104376191898,300308000
2016-01-27,21.063304901123047,21.787059886927032,21.045266975698283,21.654034057349705,533478800
2016-01-28,21.214370727539062,21.31132243592467,20.83107423588885,21.1467310808786,222715200
2016-01-29,21.947147369384766,21.947147369384766,21.272995672044384,21.372202563227233,257666000
2016-02-01,21.74197006225586,21.80510109054244,21.509737328119584,21.75098902632416,163774000
2016-02-02,21.30230140686035,21.654032323524124,21.257206596909157,21.514240992962083,149428800
2016-02-03,21.723936080932617,21.834415400506057,21.212122248458595,21.419553299141082,183857200
2016-02-04,21.898487091064453,22.063973316124038,21.57885168310811,21.730735187098187,185886800
2016-02-05,21.313615798950195,21.971024015774574,21.238808631526364,21.880346722156467,185672400
2016-02-08,21.538042068481445,21.694458624149277,21.091457833006686,21.111859315670777,216085600
2016-02-09,21.533510208129883,21.748869022008886,21.293216821858767,21.37482622276702,177324800
2016-02-10,21.370285034179688,21.8418054922694,21.331747753443324,21.74432772189052,169374400
2016-02-11,21.241079330444336,21.472306570299025,20.98945060270443,21.261482547855483,200298800
2016-02-12,21.30681037902832,21.422423944902768,21.084652877022656,21.352149880118848,161405600
2016-02-16,21.907550811767578,21.95515600260538,21.44736557080993,21.540308544485956,196231600
2016-02-17,22.243051528930664,22.263453007987756,21.79646737241236,21.914346620300986,179452800
2016-02-18,21.8214111328125,22.417611528318208,21.782872109976353,22.406276216391266,156084000
2016-02-19,21.77153205871582,21.934750816623165,21.717126382588457,21.762464157773717,141496800
2016-02-22,21.961963653564453,21.966498471041316,21.744339111880233,21.832749027891754,137123200
2016-02-23,21.46550750732422,21.875820266649306,21.43377070436681,21.85315136875488,127770400
2016-02-24,21.785139083862305,21.848612678525644,21.154934494668073,21.304552307396584,145022800
2016-02-25,21.93475914001465,21.93475914001465,21.59245310004071,21.77380772864932,110330800
2016-02-26,21.968767166137695,22.22039420600155,21.893958239124167,22.03450645766644,115964400
2016-02-29,21.918886184692383,22.267992648023185,21.90981828219379,21.957423473167232,140865200
2016-03-01,22.789386749267578,22.84379244112926,22.084373245235227,22.13651325835009,201628400
2016-03-02,22.839262008666992,22.87099881006882,22.58763327646253,22.784856310481853,132678400
2016-03-03,23.009279251098633,23.056884448902636,22.771251532552807,22.80072265228324,147822800
2016-03-04,23.35158348083496,23.51933536446856,22.97980810114662,23.20650049020174,184220400
2016-03-07,23.093151092529297,23.310775548293442,22.886860216930476,23.21103035749617,143315600
2016-03-08,22.90273094177246,23.06821714064854,22.759915364583282,22.846057846606428,126247600
2016-03-09,22.923128128051758,23.02740638819559,22.73043827153202,22.966198492975746,108806800
2016-03-10,22.934471130371094,23.17703194439298,22.703245628869972,22.98887855503972,134054400
2016-03-11,23.181564331054688,23.186097417872265,23.009277630050175,23.17702951471143,109632800
2016-03-14,23.240503311157227,23.328914935369426,23.0727514250246,23.10222254293723,100304400
2016-03-15,23.707494735717773,23.84350984776227,23.542008500887547,23.566944806540402,160270800
2016-03-16,24.022592544555664,24.09966712601931,23.70975594337211,23.71429075964977,153214000
2016-03-17,23.984052658081055,24.135936125957148,23.793630174118473,23.92057734374321,137682800
2016-03-18,24.01125717163086,24.142739170934313,23.8457726979607,24.10646755890895,176820800
2016-03-21,24.00898551940918,24.403429689653237,23.834431456637375,24.01351860502166,142010800
2016-03-22,24.192609786987305,24.32182436755188,23.85030382707832,23.85937172934037,129777600
2016-03-23,24.05886459350586,24.271956010076394,24.00672630829763,24.13820831977842,102814000
2016-03-24,23.9545841217041,24.086066121263983,23.77776433654975,23.909246336109632,104532000
2016-03-28,23.84577178955078,24.072464167496427,23.81630067352147,24.029392062238568,77645600
2016-03-29,24.41023063659668,24.435166931741907,23.77549140848676,23.777758816097762,124760400
2016-03-30,24.83641815185547,25.031373749204025,24.618793660995017,24.63012897251382,182404400
2016-03-31,24.707202911376953,24.913493814859084,24.68226661030712,24.8726891157926,103553600
2016-04-01,24.93389892578125,24.936166334260715,24.528119284253354,24.659601303647495,103496000
2016-04-04,25.190053939819336,25.43261467921818,24.99736406340199,25.03136826097713,149424800
2016-04-05,24.893091201782227,25.10164951845118,24.80468130659051,24.825084521379363,106314800
2016-04-06,25.153785705566406,25.158320521597677,24.754806641567157,24.988301240461844,105616400
2016-04-07,24.605188369750977,25.03136937366459,24.509977995928587,24.924823690304834,127207600
2016-04-08,24.632396697998047,24.88402366760454,24.5213161781653,24.68906979727061,94326800
2016-04-11,24.714000701904297,25.07444245913687,24.67093032892686,24.702667121447277,117630000
2016-04-12,25.035905838012695,25.04950682673289,24.63239369707538,24.78654284797231,108929200
2016-04-13,25.39861488342285,25.46662156083389,25.117516811834165,25.117516811834165,133029200
2016-04-14,25.412216186523438,25.477957186166464,25.237663809870032,25.30340480951306,101895600
